ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C630-25_x2_y4,vrl-cs-bg-108,2015,35,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6921936652286313,-0.0121936652286313
TSMC-U8C630-25_x6_y2,vrl-cs-bg-108,2026,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6970924501387143,-0.0170924501387143
TSMC-U8C630-25_x2_y4,vrl-cs-bg-108,2015,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6990996940515595,-0.019099694051559424
TSMC-U8C607-08_x3_y6,vrl-cs-bg-72,2111,105,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6745588190356222,-0.004558819035622164
TSMC-U8C607-09_x7_y7,vrl-cs-bg-72,2104,105,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6760791519617819,-0.006079151961781881
TSMC-U8C607-08_x3_y6,vrl-cs-bg-72,2111,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.675330817258974,0.004669182741026012
TSMC-U8C607-09_x7_y7,vrl-cs-bg-72,2104,70,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6770719362370388,-0.007071936237038723
TSMC-U8C607-08_x3_y6,vrl-cs-bg-128,2111,35,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6790663865576105,0.0009336134423895137
TSMC-U8C607-09_x7_y7,vrl-cs-bg-128,2104,35,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6807893039993429,-0.0007893039993428497
TSMC-U8C607-08_x3_y6,vrl-cs-bg-128,2111,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6857655269315339,-0.005765526931533871
TSMC-U8C607-09_x7_y7,vrl-cs-bg-128,2104,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6872312552486948,-0.0072312552486947235
TSMC-U8C609-03_x4_y4,vrl-cs-bg-102,2033,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6809262027607903,0.009073797239209647
TSMC-U8C609-03_x2_y5,vrl-cs-bg-102,2015,105,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6784600416995579,0.021539958300442086
TSMC-U8C609-03_x4_y4,vrl-cs-bg-102,2033,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6829151110317819,0.007084888968218017
TSMC-U8C609-03_x2_y5,vrl-cs-bg-102,2015,70,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6808067542953138,0.019193245704686168
TSMC-U8C609-03_x4_y4,vrl-cs-bg-137,2033,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6873020970085002,0.0026979029914997454
TSMC-U8C609-03_x2_y5,vrl-cs-bg-137,2015,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6858244853684936,0.014175514631506347
TSMC-U8C609-03_x4_y4,vrl-cs-bg-137,2033,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6940871606909451,0.00591283930905484
TSMC-U8C609-03_x2_y5,vrl-cs-bg-137,2015,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6935132349190987,0.006486765080901291
TSMC-U8C607-10_x4_y1,vrl-cs-bg-72,2076,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6794415866219086,0.01055841337809138
TSMC-U8C607-08_x1_y5,vrl-cs-bg-72,2117,70,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6746260235658217,-0.004626023565821646
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6834220606082844,0.0065779393917155815
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6783268726657892,0.0016731273342108777
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6903773211797022,-0.0003773211797022391
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6846293495202933,-0.004629349520293258
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6820856055218023,-0.0020856055218022584
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6808960689059371,0.009103931094062823
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6834420263034064,0.0065579736965935
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6828765362742613,0.007123463725738688
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6874911783000148,0.00250882169998512
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6872542942737865,0.0027457057262134654
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6942330615116292,0.005766938488370732
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6940293429045101,0.005970657095489829
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6814818546346073,-0.0014818546346072603
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6811770922776494,-0.0011770922776493942
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6829423170231514,-0.0029423170231513973
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6826267967247679,-0.0026267967247678436
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6868298040980583,0.0031701959019416748
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6865017833567197,0.0034982166432802053
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.693144315859326,0.0068556841406739455
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6928020521735072,0.0071979478264927454
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6632305523321991,0.006769447667800965
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6665697189838036,0.003430281016196468
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.664776598115322,-0.0047765981153219395
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6681136586153333,-0.008113658615333308
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6684647804378798,-0.008464780437879793
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6718201573476219,-0.011820157347621874
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6742950992998704,-0.004295099299870375
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6776892151806733,-0.007689215180673226
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6607928850216807,0.009207114978319386
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6535928880828554,0.006407111917144603
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.661955257241098,-0.0019552572410980185
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6543416826292021,-0.004341682629202093
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6655145828958493,0.004485417104150735
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6572403742542732,0.002759625745726857
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6714708619859335,-0.0014708619859334915
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6622889629580708,0.007711037041929214
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6527207586168497,-0.0027207586168497278
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.64,good,GB100,QuadraticVMin,Only: valid = good,0.6475807624336425,-0.007580762433642474
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6528382574644254,-0.002838257464425342
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6468480726368817,0.003151927363118312
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6556477160081573,0.004352283991842731
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6488222018353289,0.0011777981646711178
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6611491342480487,-0.0011491342480486333
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6535031500289832,0.006496849971016849
